Date,Earth_x,Earth_y,Mars_x,Mars_y,Venus_x,Venus_y,Mercury_x,Mercury_y
2000-01-27,-0.5840541031291523,0.792671904580886,1.3586544711097688,0.3703038676736092,-0.5226392034279381,-0.49961137718964216,0.3463498227551105,-0.17424992762905123
2000-01-28,-0.5981105997123166,0.782264677373468,1.3554339993810913,0.3849977943644338,-0.5085809849103412,-0.51414739356501,0.35261576974743647,-0.1473746571406207
2000-01-29,-0.6119812289391239,0.7716143550904437,1.3520698275992904,0.39965090492796396,-0.4941243574007626,-0.5282806425761697,0.35704462163923395,-0.11973272368869112
2000-01-30,-0.625661750070498,0.7607243351819809,1.348562568578977,0.41426172162124053,-0.47928085909042567,-0.5420002804518973,0.3595272743930373,-0.09143935784795906
2000-01-31,-0.639147987202886,0.7495980903651416,1.3449128515588584,0.42882877749890275,-0.46406231742618254,-0.5552957984042461,0.35995740946517985,-0.06262525921279026
2000-02-01,-0.6524358293144487,0.7382391657691306,1.3411213219550742,0.44335061657245994,-0.4484808394406943,-0.5681570299980426,0.3582334820800125,-0.033437767498136324
2000-02-02,-0.6655212338200029,0.7266511800588851,1.3371886412095466,0.45782579412855723,-0.43254880196395723,-0.5805741582342467,0.3542611405295897,-0.004041864338760476
2000-02-03,-0.6784002274428268,0.7148378235164305,1.3331154865073223,0.4722528768084076,-0.41627884107965724,-0.592537722504397,0.3479561068569977,0.025379103422357687
2000-02-04,-0.6910689071042958,0.7028028562429548,1.3289025504958598,0.486630442683505,-0.39968384208949925,-0.6040386249999559,0.3392475279551139,0.05462311560001284
2000-02-05,-0.7035234396411908,0.690550105287778,1.324550541195913,0.5009570817330921,-0.38277692900853777,-0.6150681369518107,0.3280817722233156,0.08346974547911756
2000-02-06,-0.7157600654315333,0.6780834654129466,1.3200601817219553,0.5152313959228221,-0.3655714537757414,-0.6256179046397338,0.31442659967185344,0.11168117880739081
2000-02-07,-0.727775099137966,0.6654068971766309,1.3154322100497917,0.5294519993838094,-0.34808098598760817,-0.6356799548634294,0.2982755721188548,0.13900416811938154
2000-02-08,-0.7395649306230411,0.6525244252253659,1.3106673787830994,0.5436175185906957,-0.33031930159119266,-0.64524670037128,0.27965249695727923,0.16517308974304337
2000-02-09,-0.7511260245908233,0.6394401356123264,1.3057664548190273,0.557726592245484,-0.3123003717547169,-0.6543109448956557,0.258615619350576,0.1899142274189019
2000-02-10,-0.7624549229371211,0.6261581752229144,1.30073021908059,0.5717778713631277,-0.29403835211933277,-0.6628658877577055,0.2352612047064196,0.21295132820830473
2000-02-11,-0.7735482459011281,0.612682750362878,1.29555946641833,0.5857700198619163,-0.2755475725624913,-0.6709051280177687,0.2097261010429182,0.23401236112082194
2000-02-12,-0.7844026933179783,0.5990181254185589,1.2902550052787163,0.5997017144683331,-0.25684252452839634,-0.6784226688574149,0.18218885945823596,0.25283726181310595
2000-02-13,-0.7950150453629972,0.5851686209533953,1.2848176574423884,0.6135716448326985,-0.2379378499742437,-0.6854129212467451,0.15286903666081933,0.2691862870736959
2000-02-14,-0.8053821628532141,0.5711386116834666,1.279248257760546,0.6273785136393519,-0.2188483308033759,-0.6918707072713706,0.12202441871232167,0.2828484494609856
2000-02-15,-0.8155009886579156,0.5569325251795156,1.2735476542415947,0.6411210370446349,-0.19958887726142865,-0.6977912632655112,0.08994608500862833,0.29364939768759835
2000-02-16,-0.8253685486929505,0.5425548403301892,1.2677167076354132,0.654797944634348,-0.18017451568453666,-0.703170242700367,0.05695146237525534,0.30145807476251224
2000-02-17,-0.8349819523380615,0.5280100855234201,1.2617562909299382,0.6684079792938267,-0.16062037721791442,-0.7080037186393537,0.023375754123275257,0.3061915509591203
2000-02-18,-0.8443383937209228,0.5133028371402877,1.255667289253306,0.6819498974582497,-0.14094168729276474,-0.7122881858520287,-0.010437662121905375,0.30781758844834417
2000-02-19,-0.8534351521216467,0.4984377177495164,1.2494505996161276,0.695422469207134,-0.12115375315598283,-0.7160205627389695,-0.044147148071727794,0.30635473073212177
2000-02-20,-0.8622695927167215,0.4834193944248934,1.2431071306608186,0.7088244783609995,-0.10127195237989474,-0.7191981928971591,-0.07742228513017782,0.3018699763830646
2000-02-21,-0.8708391678732471,0.4682525765163584,1.2366378026597127,0.7221547228024638,-0.08131172135467687,-0.7218188463626085,-0.10995226005791357,0.2944743455489022
2000-02-22,-0.879141415903706,0.452942017022288,1.2300435470499334,0.7354120143670928,-0.061288543703351316,-0.7238807205539727,-0.14145265951020244,0.28431683517069467
2000-02-23,-0.8871739648062474,0.43749250459785877,1.2233253061228855,0.7485951788721003,-0.04121793869629794,-0.7253824409133124,-0.17167039430812683,0.2715773599785209
2000-02-24,-0.8949345301927869,0.4219088680661086,1.216484032844244,0.7617030562607172,-0.021115449679894108,-0.7263230612349358,-0.20038668905208626,0.2564592804022679
2000-02-25,-0.9024209166517493,0.40619597163006305,1.2095206906014957,0.7747345006756353,-0.0009966325233020375,-0.7267020637244462,-0.22741826212136212,0.23918205930624134
2000-02-26,-0.9096310184747487,0.39035871378565673,1.2024362529644599,0.7876883805308142,0.019122955905011924,-0.7265193587272702,-0.25261695149957336,0.21997446207661792
2000-02-27,-0.9165628199725215,0.3744020255577787,1.1952317035822444,0.8005635786129527,0.03922776923336093,-0.725775284204665,-0.27586811665893873,0.19906858654913606
2000-02-28,-0.923214395890555,0.35833086874164677,1.1879080357711649,0.8133589920996821,0.05930228302559174,-0.7244706047957433,-0.2970881622224385,0.17669487240669396
2000-02-29,-0.9295839118147012,0.3421502342033395,1.1804662522785276,0.8260735326174194,0.07933100618727089,-0.7226065107348744,-0.31622151312837793,0.15307813089617017
2000-03-01,-0.935669624611606,0.32586513959316243,1.1729073650618582,0.8387061262982126,0.09929849231963037,-0.7201846164409172,-0.33323731632885006,0.12843455162302217
2000-03-02,-0.9414698827548402,0.30948062734843296,1.1652323950412853,0.8512557138248493,0.11918935099441906,-0.717206958728112,-0.3481260936293861,0.1029695894398286
2000-03-03,-0.9469831261150193,0.2930017662576151,1.157442371876571,0.8637212504810834,0.13898825897503625,-0.7136759948272806,-0.3608965051713897,0.07687660496584306
2000-03-04,-0.9522078865372926,0.2764336483904762,1.1495383338479928,0.8761017062391419,0.15867997136238265,-0.7095946000966444,-0.3715723335238629,0.050336127783703596
2000-03-05,-0.9571427882204311,0.25978138374850435,1.141521327442438,0.8883960657226162,0.1782493326854279,-0.7049660655370676,-0.3801897514580309,0.023515606923213746
2000-03-06,-0.9617865481833034,0.2430501000031005,1.1333924071534793,0.9006033282513628,0.19768128783232114,-0.6997940947741788,-0.38679490287364343,-0.003430466960807322
2000-03-07,-0.9661379767005333,0.22624494072579715,1.1251526352558385,0.9127225078711068,0.216960893007321,-0.6940828011534053,-0.39144180182475513,-0.030360169294726944
2000-03-08,-0.9701959766538453,0.20937106481192533,1.116803081565989,0.9247526333725201,0.2360733264438344,-0.6878367041140672,-0.3941905394467071,-0.057143562839829035
2000-03-09,-0.9739595422728641,0.19243364780654135,1.1083448232357627,0.9366927483257534,0.25500389916213523,-0.68106072574479,-0.3951057726982144,-0.08366200160203469
2000-03-10,-0.9774277610012166,0.17543787642560343,1.0997789445956385,0.9485419111407459,0.2737380655336197,-0.6737601867875989,-0.3942554706405531,-0.10980736720894234
2000-03-11,-0.9805998134216024,0.1583889463173875,1.0911065367846466,0.9602991949904024,0.2922614337042116,-0.6659408023703274,-0.3917098879435984,-0.1354812782711915
2000-03-12,-0.9834749732340449,0.14129206079486903,1.0823286975656439,0.9719636878435833,0.31055977603787943,-0.6576086777835203,-0.38754073363994723,-0.16059430122689541
2000-03-13,-0.9860526070329141,0.12415242982465899,1.073446531100309,0.9835344924681579,0.3286190392281683,-0.648770303530779,-0.3818205101825526,-0.1850651826398815
2000-03-14,-0.98833217350784,0.10697526886416991,1.0644611477197892,0.9950107264263818,0.34642535434336924,-0.6394325503250471,-0.374621994897676,-0.20882011659208177
2000-03-15,-0.9903132241599,0.08976579639794945,1.0553736637404563,1.0063915221013193,0.36396504708359934,-0.6296026644630566,-0.36601784201813803,-0.2317920555868533
2000-03-16,-0.9919954029022,0.07252923235844662,1.0461852012818487,1.0176760267198695,0.38122464758957897,-0.619288262376068,-0.3560802854902852,-0.2539200697732022
2000-03-17,-0.9933784457469109,0.055270796469176035,1.0368968879359988,1.028863402251333,0.39819089935634905,-0.6084973234668802,-0.3448809257408725,-0.275148756429437
2000-03-18,-0.9944621809410157,0.03799570659819362,1.0275098565935745,1.0399528254266999,0.41485077005983045,-0.5972381866072486,-0.3324905838118038,-0.2954277001426682
2000-03-19,-0.9952465282782703,0.02070917721923325,1.0180252452271321,1.0509434877183512,0.43119145951769783,-0.5855195415751592,-0.3189792133258962,-0.3147109819056816
2000-03-20,-0.9957314991044056,0.003416417683908842,1.0084441966749131,1.0618345953151689,0.44720041008933603,-0.5733504245904001,-0.30441585872212984,-0.3329567356667387
2000-03-21,-0.9959171961072504,-0.013877369432765116,0.998767858482595,1.0726253691557373,0.4628653150617373,-0.5607402107238558,-0.28886865112909277,-0.35012674967237506
2000-03-22,-0.9958038125999001,-0.031166989812442626,0.9889973826652354,1.0833150448682936,0.4781741274667092,-0.5476986069238503,-0.2724048349783006,-0.3661861097110944
2000-03-23,-0.995391632403296,-0.048447259072180254,0.9791339254624513,1.0939028726976705,0.4931150696169836,-0.5342356462125382,-0.2550908199971082,-0.38110288171876555
2000-03-24,-0.9946810295288372,-0.06571300435630233,0.9691786471556154,1.1043881174947943,0.5076766401629317,-0.5203616783964913,-0.23699225378038824,-0.3948478307893897
2000-03-25,-0.993672467688358,-0.08295906589291098,0.9591327118631283,1.114770058676515,0.5218476241696741,-0.506087364866488,-0.21817411122479555,-0.4073941741393931
2000-03-26,-0.9923664997707816,-0.10018029851656805,0.9489972873424681,1.1250479901888228,0.5356170997191004,-0.4914236690018929,-0.19870079791042497,-0.41871736566910916
2000-03-27,-0.9907637674662554,-0.11737157323775671,0.9387735448475305,1.1352212205413472,0.5489744468750983,-0.4763818494473809,-0.17863626497229418,-0.4287949099871669
2000-03-28,-0.9888650007392253,-0.1345277787521998,0.9284626588707098,1.1452890726744187,0.5619093550375948,-0.4609734516324273,-0.1580441338364382,-0.43760620411437406
2000-03-29,-0.9866710173069225,-0.15164382294805015,0.9180658069515688,1.1552508839132274,0.5744118299208822,-0.4452102988157196,-0.1369878291558823,-0.44513240526964654
2000-03-30,-0.9841827221047432,-0.16871463440422782,0.9075841694954008,1.1651060059297265,0.5864722034480809,-0.429104486295073,-0.11553071909833007,-0.45135632358771016
2000-03-31,-0.9814011066939616,-0.18573516384856006,0.8970189295832984,1.1748538046865373,0.5980811380432912,-0.41266836981491595,-0.09373626206418788,-0.4562623388085582
2000-04-01,-0.9783272486861931,-0.2027003856274382,0.8863712727954299,1.184493660399611,0.6092296332492175,-0.3959145563551547,-0.07166815927361424,-0.4598363403405198
2000-04-02,-0.9749623110265457,-0.21960529907182139,0.8756423870596235,1.1940249675434977,0.6199090361288663,-0.378855898717713,-0.04939051279803388,-0.4620656904310098
2000-04-03,-0.9713075415540143,-0.23644493006537887,0.8648334624166046,1.2034471346850377,0.6301110440492438,-0.36150548296589247,-0.026967988602985497,-0.4629392103827541
2000-04-04,-0.9673642723669804,-0.25321433247322717,0.8539456908575245,1.2127595844522712,0.6398277115037976,-0.34387661950684184,-0.0044659844943675,-0.46244719035515264
2000-04-05,-0.9631339190189759,-0.2699085894363502,0.8429802661497009,1.2219617534728369,0.6490514592959251,-0.325982836212475,0.01804919750358853,-0.46058142343925784
2000-04-06,-0.9586179795366254,-0.28652281452409456,0.8319383836620817,1.2310530923045395,0.657775076203216,-0.3078378654363473,0.040510174474399765,-0.4573352649898934
2000-04-07,-0.9538180340270035,-0.30305215337246316,0.8208212402103101,1.240033065410251,0.6659917259613027,-0.28945563522131385,0.06284830218848377,-0.4527037188910167
2000-04-08,-0.9487357437459609,-0.3194917848868109,0.8096300338943531,1.2489011511036099,0.6736949553308685,-0.2708502613558803,0.08499349149604403,-0.44668355207982996
2000-04-09,-0.9433728505993972,-0.33583692265834564,0.7983659639020455,1.2576568413930553,0.6808786945664422,-0.25203603405433433,0.10687402220607263,-0.4392734411907265
2000-04-10,-0.9377311763397562,-0.3520828162476547,0.7870302303596881,1.266299641944848,0.6875372645593465,-0.23302740918689477,0.12841635585565173,-0.4304741519784064
2000-04-11,-0.9318126214412136,-0.3682247523257045,0.7756240341710549,1.274829072005592,0.6936653837401993,-0.21383899936284143,0.14954494874343735,-0.42028875618351935
2000-04-12,-0.9256191643883024,-0.384258055973025,0.764148576859066,1.2832446643237179,0.6992581684108212,-0.19448556096592426,0.17018206741715197,-0.40872288959664604
2000-04-13,-0.9191528610991812,-0.40017809201637217,0.7526050604248783,1.2915459651383763,0.7043111369117893,-0.17498198352450095,0.19024760952576772,-0.3957850551138801
2000-04-14,-0.9124158438693396,-0.4159802661685821,0.7409946871841271,1.2997325340483332,0.7088202160925434,-0.1553432806485142,0.2096589336788678,-0.3814869757750879
2000-04-15,-0.9054103204492477,-0.43166002620871313,0.7293186596109353,1.307803943903351,0.7127817445991478,-0.1355845789193062,0.22833070315989784,-0.36584400301364567
2000-04-16,-0.8981385732082933,-0.44721286317069375,0.7175781801948834,1.3157597807422539,0.7161924740947568,-0.11572110574668693,0.24617475056460053,-0.3488755868591542
2000-04-17,-0.8906029583001722,-0.46263431247082665,0.7057744512956133,1.3235996437063358,0.7190495735644522,-0.09576817896625979,0.26309997007934244,-0.3306058121178378
2000-04-18,-0.8828059046520238,-0.4779199550696751,0.6939086749256752,1.3313231450087684,0.7213506314661046,-0.07574119553017764,0.2790122483980145,-0.31106400828737923
2000-04-19,-0.8747499130384103,-0.4930654185790323,0.6819820529726374,1.3389299096917846,0.7230936587443093,-0.05565562038986964,0.2938144472701591,-0.2902854392107787
2000-04-20,-0.86643755516887,-0.508066378344871,0.6699957864022213,1.3464195758651938,0.7242770901793608,-0.03552697486061075,0.30740645278371304,-0.2683120772845698
2000-04-21,-0.857871472767136,-0.5229185585093981,0.6579510756855546,1.3537917942717976,0.7248997869922706,-0.015370825459707978,0.31968531108624615,-0.2451934668972954
2000-04-22,-0.8490543765070805,-0.5376177330776815,0.6458491204638269,1.3610462283368054,0.7249610376105208,0.004797227821955439,0.330545473951338,-0.22098767942311617
2000-04-23,-0.8399890450479215,-0.5521597269417151,0.6336911194254917,1.3681825540702306,0.7244605596821433,0.02496156287329423,0.33987918252404387,-0.19576235880284945
2000-04-24,-0.8306783240855004,-0.5665404168789995,0.6214782701835375,1.3752004599864363,0.7233985001973909,0.04510654729311792,0.3475770219827095,-0.16959585221896323
2000-04-25,-0.8211251253206346,-0.5807557325429713,0.6092117691515315,1.3820996470699842,0.7217754366522544,0.06521654991116017,0.35352868550569083,-0.14257841392385479
2000-04-26,-0.8113324253979535,-0.5948016574356912,0.5968928114207686,1.3888798285741535,0.71959237739343,0.08527595250558202,0.35762399074661416,-0.11481346099640218
2000-04-27,-0.8013032648958226,-0.6086742298500709,0.584522590642221,1.3955407299871239,0.7168507613484251,0.10526916160577185,0.35975419560317545,-0.08641884919116778
2000-04-28,-0.7910407474090647,-0.6223695437861682,0.5721022989080105,1.4020820889248677,0.7135524579006476,0.12518062021538154,0.35981366410717736,-0.05752811439876591
2000-04-29,-0.7805480383187303,-0.635883749867346,0.5596331266359669,1.4085036550403547,0.7096997663392135,0.14499481960125324,0.3577019252225748,-0.028291625328528986
2000-04-30,-0.7698283637358012,-0.649213056223059,0.5471162624567039,1.4148051899284038,0.7052954147765279,0.1646963111017786,0.353326172760012,0.0011224577623937734
2000-05-01,-0.758885009433066,-0.6623537293509485,0.5345528931035107,1.4209864670301728,0.7003425590385479,0.18426971791030952,0.34660422812549874,0.030527520923443265
2000-05-02,-0.7477213197410687,-0.6753020949598947,0.5219442033022557,1.4270472715376898,0.6948447811339276,0.20369974687414946,0.33746797259871947,0.059718277364142494
2000-05-03,-0.7363406964610061,-0.6880545387915161,0.5092913756681859,1.4329874002968135,0.6888060872382684,0.22297120026770775,0.32586721636016713,0.0884711526139488
2000-05-04,-0.7247465983151955,-0.7006075074036374,0.496595590601436,1.4388066617106874,0.682230905651356,0.24206898754730896,0.31177392227109,0.1165454549779903
2000-05-05,-0.7129425392733868,-0.7129575089683488,0.48385802618595913,1.4445048756425543,0.6751240842510878,0.26097813708147866,0.29518663898945074,0.14368551183153186
2000-05-06,-0.700932087366139,-0.7251011140336278,0.4710798581114743,1.4500818733156255,0.6674908875493428,0.2796838078195189,0.2761349235680942,0.16962393435618855
2000-05-07,-0.6887188636870477,-0.7370349562579729,0.4582622595447307,1.4555374972194783,0.6593369936914872,0.298171300943162,0.25468345442916973,0.19408612410293843
2000-05-08,-0.6763065412437483,-0.7487557331288114,0.4454064010178759,1.460871601014265,0.6506684908814789,0.31642607143943424,0.23093546539865847,0.21679604846866385
2000-05-09,-0.6636988438073411,-0.7602602066611424,0.432513450350373,1.4660840494305916,0.6414918735268579,0.3344337395960631,0.2050350853018367,0.23748319251393127
2000-05-10,-0.6508995453219386,-0.7715452041294697,0.4195845726939115,1.471174718154614,0.6318140382543872,0.35218010246822057,0.17716816434108995,0.25589044240531966
2000-05-11,-0.637912468359508,-0.7826076186899231,0.40662093027034757,1.4761434937505238,0.6216422792761358,0.36965114519357645,0.14756122685160558,0.2717824958319266
2000-05-12,-0.6247414826957872,-0.7934444099941993,0.39362368220331545,1.4809902735716065,0.6109842834731795,0.38683305219625264,0.11647831575103995,0.28495424779587414
2000-05-13,-0.6113905043532781,-0.8040526048280022,0.38059398457320665,1.4857149656440536,0.5998481261901116,0.4037122186020875,0.08421568658603625,0.2952385041933381
2000-05-14,-0.5978634944244005,-0.8144292977090978,0.3675329905938931,1.4903174885434145,0.5882422645012911,0.4202752608914777,0.05109454171007721,0.3025123600245262
2000-05-15,-0.5841644578863806,-0.8245716514649843,0.35444185018713115,1.4947977713295373,0.5761755324104544,0.43650902813915526,0.017452230877580365,0.30670166069562016
2000-05-16,-0.5702974428321644,-0.8344768978757309,0.34132170972123366,1.499155753465233,0.5636571343055422,0.45240061257910924,-0.01636745986853709,0.30778313974560256
2000-05-17,-0.5562665391909813,-0.8441423381952009,0.32817371226005065,1.5033913846843803,0.5506966387325306,0.4679373603505782,-0.050024197719814256,0.3057840728441643
2000-05-18,-0.5420758771050791,-0.8535653435842294,0.31499899776230167,1.5075046248826791,0.537303971893949,0.4831068820239128,-0.08319043650377256,0.30077955352632474
2000-05-19,-0.5277296259881654,-0.8627433556625421,0.3017987026004431,1.5114954440409838,0.5234894100576007,0.4978970627218903,-0.1155595529134971,0.2928877368196948
2000-05-20,-0.5132319933316938,-0.8716738869911154,0.28857395923994067,1.5153638221397772,0.5092635731921529,0.5122960726720984,-0.14685232716135987,0.28226357251591583
2000-05-21,-0.4985872235049856,-0.8803545215345757,0.2753258965980633,1.5191097490361307,0.4946374160528429,0.5262923765691702,-0.17682152644053184,0.26909163059531116
2000-05-22,-0.4837995968177479,-0.8887829151996883,0.26205564018824823,1.5227332243795955,0.4796222218015899,0.5398747441559608,-0.20525456368023645,0.25357861620920535
2000-05-23,-0.4688734284607167,-0.8969567963125009,0.24876431169277127,1.5262342575074024,0.4642295920768806,0.553032258845504,-0.23197438345020321,0.23594609478513318
2000-05-24,-0.45381306676602423,-0.9048739658344608,0.23545302864277526,1.52961286734156,0.4484714400835768,0.5657543280410701,-0.2568388486310596,0.21642382153202075
2000-05-25,-0.43862289225841683,-0.9125322978435972,0.22212290476985527,1.5328690822977813,0.43235997972489215,0.5780306908900281,-0.2797389623712713,0.19524393515158134
2000-05-26,-0.4233073164567649,-0.9199297399086488,0.20877505010799752,1.5360029402182678,0.41590771940802074,0.5898514292725783,-0.30059627428296587,0.17263614661204998
2000-05-27,-0.40787078066803995,-0.9270643134427479,0.19541057064028955,1.5390144882430317,0.39912745240107683,0.6012069763682207,-0.31935978773264795,0.14882394479519923
2000-05-28,-0.392317754935816,-0.9339341141142217,0.1820305680013836,1.5419037826872128,0.38203224410735653,0.6120881224934072,-0.33600263955390414,0.12402176607051033
2000-05-29,-0.37665273709247216,-0.9405373122900662,0.16863613978717487,1.5446708889837164,0.3646354234140497,0.622486024665549,-0.35051876179924896,0.09843302249364594
2000-05-30,-0.3608802510217348,-0.9468721530821882,0.15522837965464267,1.547315881622264,0.3469505721384465,0.6323922145744587,-0.36291967784343127,0.07224886248534938
2000-05-31,-0.34500484566426476,-0.9529369567339726,0.14180837701097895,1.549838844009081,0.32899151617822237,0.6417986064765614,-0.37323153224347,0.045647526874098225
2000-06-01,-0.32903109382823836,-0.9587301188957802,0.12837721672087307,1.55223986832973,0.31077231602550826,0.6506975049383336,-0.38149241271119716,0.01879417456005396
2000-06-02,-0.31296359098399745,-0.9642501108755369,0.11493597940664031,1.5545190555149222,0.2923072535731476,0.6590816111584394,-0.3877499867011699,-0.00815894254815381
2000-06-03,-0.2968069541418117,-0.9694954799244822,0.10148574155544154,1.556676515184148,0.27361082089462074,0.6669440296160574,-0.39205945575981516,-0.03507204851610291
2000-06-04,-0.2805658209366873,-0.9744648496356355,0.08802757523150911,1.5587123655001545,0.2546977090230974,0.6742782746886008,-0.39448181306104413,-0.06181723977814721
2000-06-05,-0.26424484797141035,-0.9791569198611166,0.0745625477731224,1.5606267330201569,0.23558279654284858,0.6810782768695853,-0.39508238034056226,-0.08827777331901485
2000-06-06,-0.2478487097580116,-0.9835704669871567,0.061091722107945855,1.5624197526793726,0.21628113879924882,0.6873383882031615,-0.39392959601440003,-0.11434729610871591
2000-06-07,-0.23138209754513353,-0.9877043441208206,0.04761615676840873,1.5640915677198854,0.19680795501510925,0.6930533879616003,-0.3910940246028111,-0.13992905291124613
2000-06-08,-0.21484971811857,-0.9915574812430752,0.03413690577721883,1.5656423295789756,0.17717861622208783,0.6982184877059971,-0.3866475578836661,-0.1649350996462755
2000-06-09,-0.1982562926419352,-0.9951288853760187,0.02065501837503835,1.5670721977355087,0.15740863295665672,0.7028293359556912,-0.38066278019343813,-0.18928554104428608
2000-06-10,-0.18160655572743192,-0.9984176409104303,0.007171539255038279,1.5683813396933874,0.137513642675805,0.7068820227629152,-0.3732124728520678,-0.2129078051365794
2000-06-11,-0.16490525389492863,-1.0014229094460358,-0.006312491500308516,1.5695699308869708,0.11750939731685166,0.7103730834687408,-0.36436923521937437,-0.23573596240904454
2000-06-12,-0.14815714444975203,-1.004143929937191,-0.0197960385670729,1.5706381545526238,0.09741175052292822,0.7132995022948749,-0.3542052039675237,-0.2577100936338448
2000-06-13,-0.1313669943301761,-1.0065800187985514,-0.033278071339361615,1.5715862016839754,0.07723664441927931,0.7156587158652442,-0.3427918509798972,-0.27877570868489987
2000-06-14,-0.11453957891792313,-1.0087305699655835,-0.04675756397942914,1.5724142709191213,0.05700009692476641,0.71744861585705,-0.3301998499537496,-0.29888321489281544
2000-06-15,-0.09767968086516549,-1.0105950549533362,-0.060233495447719464,1.5731225684553172,0.03671818837985877,0.7186675516000863,-0.3164989971552242,-0.3179874349018336
2000-06-16,-0.08079208912657418,-1.0121730230844188,-0.07370484949523187,1.5737113079849603,0.016407048224562435,0.7193143322642047,-0.30175817621877077,-0.3360471712116745
2000-06-17,-0.06388159754500157,-1.0134641012955996,-0.08717061476989879,1.5741807105743844,-0.003917158005083035,0.7193882281084513,-0.28604535994259916,-0.35302481509819006
